regiao,sigla_uf,cod_macrorregiao_sus,nome_macrorregiao_sus,cod_microrregiao_sus,nome_microrregiao_sus,cod_sus,cod_ibge,nome_municipio
NORDESTE,RN,2402,MACRORREGIAO I,24005,5ª REGIÃO DE SAÚDE - SANTA CRUZ,241110,2411106,RUY BARBOSA
NORDESTE,RN,2402,MACRORREGIAO I,24005,5ª REGIÃO DE SAÚDE - SANTA CRUZ,241120,2411205,SANTA CRUZ
NORDESTE,RN,2402,MACRORREGIAO I,24004,4ª REGIÃO DE SAÚDE - CAICÓ,241140,2411403,SANTANA DO MATOS
NORDESTE,RN,2402,MACRORREGIAO I,24004,4ª REGIÃO DE SAÚDE - CAICÓ,241142,2411429,SANTANA DO SERIDO
NORDESTE,RN,2402,MACRORREGIAO I,24001,1ª REGIÃO DE SAÚDE - SÃO JOSÉ DE MIPIBU,241150,2411502,SANTO ANTONIO
NORDESTE,RN,2402,MACRORREGIAO I,24003,3ª REGIÃO DE SAÚDE - JOÃO CÂMARA,241160,2411601,SAO BENTO DO NORTE
NORDESTE,RN,2402,MACRORREGIAO I,24005,5ª REGIÃO DE SAÚDE - SANTA CRUZ,241170,2411700,SAO BENTO DO TRAIRI
NORDESTE,RN,2402,MACRORREGIAO I,24004,4ª REGIÃO DE SAÚDE - CAICÓ,241180,2411809,SAO FERNANDO
NORDESTE,RN,2401,MACRORREGIAO II,24006,6ª REGIÃO DE SAÚDE - PAU DOS FERROS,241190,2411908,SAO FRANCISCO DO OESTE
NORDESTE,RN,2402,MACRORREGIAO I,24007,7ª REGIÃO DE SAÚDE - METROPOLITANA,241200,2412005,SAO GONCALO DO AMARANTE
NORDESTE,RN,2402,MACRORREGIAO I,24004,4ª REGIÃO DE SAÚDE - CAICÓ,241210,2412104,SAO JOAO DO SABUGI
NORDESTE,RN,2402,MACRORREGIAO I,24001,1ª REGIÃO DE SAÚDE - SÃO JOSÉ DE MIPIBU,241220,2412203,SAO JOSE DE MIPIBU
NORDESTE,RN,2402,MACRORREGIAO I,24005,5ª REGIÃO DE SAÚDE - SANTA CRUZ,241230,2412302,SAO JOSE DO CAMPESTRE
NORDESTE,RN,2402,MACRORREGIAO I,24004,4ª REGIÃO DE SAÚDE - CAICÓ,241240,2412401,SAO JOSE DO SERIDO
NORDESTE,RN,2401,MACRORREGIAO II,24006,6ª REGIÃO DE SAÚDE - PAU DOS FERROS,241250,2412500,SAO MIGUEL
NORDESTE,RN,2402,MACRORREGIAO I,24003,3ª REGIÃO DE SAÚDE - JOÃO CÂMARA,241255,2412559,SAO MIGUEL DO GOSTOSO
NORDESTE,RN,2402,MACRORREGIAO I,24005,5ª REGIÃO DE SAÚDE - SANTA CRUZ,241260,2412609,SAO PAULO DO POTENGI
NORDESTE,RN,2402,MACRORREGIAO I,24005,5ª REGIÃO DE SAÚDE - SANTA CRUZ,241270,2412708,SAO PEDRO
NORDESTE,RN,2401,MACRORREGIAO II,24008,8ª REGIÃO DE SAÚDE - AÇU,241280,2412807,SAO RAFAEL
NORDESTE,RN,2402,MACRORREGIAO I,24005,5ª REGIÃO DE SAÚDE - SANTA CRUZ,241290,2412906,SAO TOME
NORDESTE,RN,2402,MACRORREGIAO I,24004,4ª REGIÃO DE SAÚDE - CAICÓ,241300,2413003,SAO VICENTE
NORDESTE,RN,2402,MACRORREGIAO I,24005,5ª REGIÃO DE SAÚDE - SANTA CRUZ,241310,2413102,SENADOR ELOI DE SOUZA
NORDESTE,RN,2402,MACRORREGIAO I,24001,1ª REGIÃO DE SAÚDE - SÃO JOSÉ DE MIPIBU,241320,2413201,SENADOR GEORGINO AVELINO
NORDESTE,RN,2402,MACRORREGIAO I,24001,1ª REGIÃO DE SAÚDE - SÃO JOSÉ DE MIPIBU,241330,2413300,SERRA DE SAO BENTO
NORDESTE,RN,2401,MACRORREGIAO II,24002,2ª REGIÃO DE SAÚDE - MOSSORÓ,241335,2413359,SERRA DO MEL
NORDESTE,RN,2402,MACRORREGIAO I,24004,4ª REGIÃO DE SAÚDE - CAICÓ,241340,2413409,SERRA NEGRA DO NORTE
NORDESTE,RN,2402,MACRORREGIAO I,24001,1ª REGIÃO DE SAÚDE - SÃO JOSÉ DE MIPIBU,241350,2413508,SERRINHA
NORDESTE,RN,2401,MACRORREGIAO II,24006,6ª REGIÃO DE SAÚDE - PAU DOS FERROS,241355,2413557,SERRINHA DOS PINTOS
NORDESTE,RN,2401,MACRORREGIAO II,24006,6ª REGIÃO DE SAÚDE - PAU DOS FERROS,241360,2413607,SEVERIANO MELO
NORDESTE,RN,2402,MACRORREGIAO I,24005,5ª REGIÃO DE SAÚDE - SANTA CRUZ,241370,2413706,SITIO NOVO
NORDESTE,RN,2401,MACRORREGIAO II,24006,6ª REGIÃO DE SAÚDE - PAU DOS FERROS,241380,2413805,TABOLEIRO GRANDE
NORDESTE,RN,2402,MACRORREGIAO I,24003,3ª REGIÃO DE SAÚDE - JOÃO CÂMARA,241390,2413904,TAIPU
NORDESTE,RN,2402,MACRORREGIAO I,24005,5ª REGIÃO DE SAÚDE - SANTA CRUZ,241400,2414001,TANGARA
NORDESTE,RN,2401,MACRORREGIAO II,24006,6ª REGIÃO DE SAÚDE - PAU DOS FERROS,241410,2414100,TENENTE ANANIAS
NORDESTE,RN,2402,MACRORREGIAO I,24004,4ª REGIÃO DE SAÚDE - CAICÓ,241415,2414159,TENENTE LAURENTINO CRUZ
NORDESTE,RN,2402,MACRORREGIAO I,24001,1ª REGIÃO DE SAÚDE - SÃO JOSÉ DE MIPIBU,241420,2414209,TIBAU DO SUL
NORDESTE,RN,2402,MACRORREGIAO I,24004,4ª REGIÃO DE SAÚDE - CAICÓ,241430,2414308,TIMBAUBA DOS BATISTAS
NORDESTE,RN,2402,MACRORREGIAO I,24003,3ª REGIÃO DE SAÚDE - JOÃO CÂMARA,241440,2414407,TOUROS
NORDESTE,RN,2401,MACRORREGIAO II,24008,8ª REGIÃO DE SAÚDE - AÇU,241445,2414456,TRIUNFO POTIGUAR
NORDESTE,RN,2401,MACRORREGIAO II,24006,6ª REGIÃO DE SAÚDE - PAU DOS FERROS,241450,2414506,UMARIZAL
NORDESTE,RN,2401,MACRORREGIAO II,24002,2ª REGIÃO DE SAÚDE - MOSSORÓ,241460,2414605,UPANEMA
NORDESTE,RN,2402,MACRORREGIAO I,24001,1ª REGIÃO DE SAÚDE - SÃO JOSÉ DE MIPIBU,241470,2414704,VARZEA
NORDESTE,RN,2401,MACRORREGIAO II,24006,6ª REGIÃO DE SAÚDE - PAU DOS FERROS,241475,2414753,VENHA-VER
NORDESTE,RN,2402,MACRORREGIAO I,24001,1ª REGIÃO DE SAÚDE - SÃO JOSÉ DE MIPIBU,241480,2414803,VERA CRUZ
NORDESTE,RN,2401,MACRORREGIAO II,24006,6ª REGIÃO DE SAÚDE - PAU DOS FERROS,241490,2414902,VICOSA
NORDESTE,RN,2402,MACRORREGIAO I,24001,1ª REGIÃO DE SAÚDE - SÃO JOSÉ DE MIPIBU,241500,2415008,VILA FLOR
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25011,11ª REGIÃO,250010,2500106,AGUA BRANCA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25007,7ª REGIÃO,250020,2500205,AGUIAR
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25003,3ª REGIÃO,250030,2500304,ALAGOA GRANDE
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25003,3ª REGIÃO,250040,2500403,ALAGOA NOVA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250050,2500502,ALAGOINHA
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25015,15ª REGIÃO,250053,2500536,ALCANTIL
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25003,3ª REGIÃO,250057,2500577,ALGODAO DE JANDAIRA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25001,1ª REGIÃO MATA ATLÂNTICA,250060,2500601,ALHANDRA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25009,9ª REGIÃO,250070,2500700,SAO JOAO DO RIO DO PEIXE
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25005,5ª REGIÃO,250073,2500734,AMPARO
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25010,10ª REGIÃO,250077,2500775,APARECIDA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250080,2500809,ARACAGI
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25003,3ª REGIÃO,250090,2500908,ARARA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250100,2501005,ARARUNA
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25003,3ª REGIÃO,250110,2501104,AREIA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25006,6ª REGIÃO,250115,2501153,AREIA DE BARAUNAS
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25003,3ª REGIÃO,250120,2501203,AREIAL
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25015,15ª REGIÃO,250130,2501302,AROEIRAS
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25016,16ª REGIÃO,250135,2501351,ASSUNCAO
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25014,14ª REGIÃO,250140,2501401,BAIA DA TRAICAO
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250150,2501500,BANANEIRAS
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25004,4ª REGIÃO,250153,2501534,BARAUNA
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25015,15ª REGIÃO,250157,2501575,BARRA DE SANTANA
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25004,4ª REGIÃO,250160,2501609,BARRA DE SANTA ROSA
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25015,15ª REGIÃO,250170,2501708,BARRA DE SAO MIGUEL
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25001,1ª REGIÃO MATA ATLÂNTICA,250180,2501807,BAYEUX
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250190,2501906,BELEM
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25008,8ª REGIÃO,250200,2502003,BELEM DO BREJO DO CRUZ
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25009,9ª REGIÃO,250205,2502052,BERNARDINO BATISTA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25007,7ª REGIÃO,250210,2502102,BOA VENTURA
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25016,16ª REGIÃO,250215,2502151,BOA VISTA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25009,9ª REGIÃO,250220,2502201,BOM JESUS
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25008,8ª REGIÃO,250230,2502300,BOM SUCESSO
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25009,9ª REGIÃO,250240,2502409,BONITO DE SANTA FE
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25015,15ª REGIÃO,250250,2502508,BOQUEIRAO
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25007,7ª REGIÃO,250260,2502607,IGARACY
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250270,2502706,BORBOREMA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25008,8ª REGIÃO,250280,2502805,BREJO DO CRUZ
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25008,8ª REGIÃO,250290,2502904,BREJO DOS SANTOS
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25001,1ª REGIÃO MATA ATLÂNTICA,250300,2503001,CAAPORA
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25015,15ª REGIÃO,250310,2503100,CABACEIRAS
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25001,1ª REGIÃO MATA ATLÂNTICA,250320,2503209,CABEDELO
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25009,9ª REGIÃO,250330,2503308,CACHOEIRA DOS INDIOS
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25006,6ª REGIÃO,250340,2503407,CACIMBA DE AREIA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250350,2503506,CACIMBA DE DENTRO
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25006,6ª REGIÃO,250355,2503555,CACIMBAS
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250360,2503605,CAICARA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25009,9ª REGIÃO,250370,2503704,CAJAZEIRAS
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25013,13ª REGIÃO,250375,2503753,CAJAZEIRINHAS
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25012,12ª REGIÃO,250380,2503803,CALDAS BRANDAO
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25005,5ª REGIÃO,250390,2503902,CAMALAU
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25016,16ª REGIÃO,250400,2504009,CAMPINA GRANDE
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25014,14ª REGIÃO,250403,2504033,CAPIM
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25005,5ª REGIÃO,250407,2504074,CARAUBAS
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25009,9ª REGIÃO,250410,2504108,CARRAPATEIRA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250415,2504157,CASSERENGUE
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25006,6ª REGIÃO,250420,2504207,CATINGUEIRA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25008,8ª REGIÃO,250430,2504306,CATOLE DO ROCHA
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25015,15ª REGIÃO,250435,2504355,CATURITE
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25007,7ª REGIÃO,250440,2504405,CONCEICAO
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25006,6ª REGIÃO,250450,2504504,CONDADO
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25001,1ª REGIÃO MATA ATLÂNTICA,250460,2504603,CONDE
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25005,5ª REGIÃO,250470,2504702,CONGO
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25007,7ª REGIÃO,250480,2504801,COREMAS
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25005,5ª REGIÃO,250485,2504850,COXIXOLA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25001,1ª REGIÃO MATA ATLÂNTICA,250490,2504900,CRUZ DO ESPIRITO SANTO
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25004,4ª REGIÃO,250500,2505006,CUBATI
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25004,4ª REGIÃO,250510,2505105,CUITE
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250520,2505204,CUITEGI
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25014,14ª REGIÃO,250523,2505238,CUITE DE MAMANGUAPE
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25014,14ª REGIÃO,250527,2505279,CURRAL DE CIMA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25007,7ª REGIÃO,250530,2505303,CURRAL VELHO
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25004,4ª REGIÃO,250535,2505352,DAMIAO
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25006,6ª REGIÃO,250540,2505402,DESTERRO
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25006,6ª REGIÃO,250550,2505501,VISTA SERRANA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25007,7ª REGIÃO,250560,2505600,DIAMANTE
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250570,2505709,DONA INES
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250580,2505808,DUAS ESTRADAS
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25006,6ª REGIÃO,250590,2505907,EMAS
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25003,3ª REGIÃO,250600,2506004,ESPERANCA
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25016,16ª REGIÃO,250610,2506103,FAGUNDES
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25004,4ª REGIÃO,250620,2506202,FREI MARTINHO
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25015,15ª REGIÃO,250625,2506251,GADO BRAVO
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250630,2506301,GUARABIRA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25012,12ª REGIÃO,250640,2506400,GURINHEM
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25005,5ª REGIÃO,250650,2506509,GURJAO
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25007,7ª REGIÃO,250660,2506608,IBIARA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25011,11ª REGIÃO,250670,2506707,IMACULADA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25012,12ª REGIÃO,250680,2506806,INGA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25012,12ª REGIÃO,250690,2506905,ITABAIANA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25007,7ª REGIÃO,250700,2507002,ITAPORANGA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25014,14ª REGIÃO,250710,2507101,ITAPOROROCA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25012,12ª REGIÃO,250720,2507200,ITATUBA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25014,14ª REGIÃO,250730,2507309,JACARAU
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25008,8ª REGIÃO,250740,2507408,JERICO
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25001,1ª REGIÃO MATA ATLÂNTICA,250750,2507507,JOAO PESSOA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25012,12ª REGIÃO,250760,2507606,JUAREZ TAVORA
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25016,16ª REGIÃO,250770,2507705,JUAZEIRINHO
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25006,6ª REGIÃO,250780,2507804,JUNCO DO SERIDO
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25012,12ª REGIÃO,250790,2507903,JURIPIRANGA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25011,11ª REGIÃO,250800,2508000,JURU
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25013,13ª REGIÃO,250810,2508109,LAGOA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250820,2508208,LAGOA DE DENTRO
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25003,3ª REGIÃO,250830,2508307,LAGOA SECA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25010,10ª REGIÃO,250840,2508406,LASTRO
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25005,5ª REGIÃO,250850,2508505,LIVRAMENTO
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25002,2ª REGIÃO,250855,2508554,LOGRADOURO
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25001,1ª REGIÃO MATA ATLÂNTICA,250860,2508604,LUCENA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25006,6ª REGIÃO,250870,2508703,MAE D'AGUA
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25006,6ª REGIÃO,250880,2508802,MALTA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25014,14ª REGIÃO,250890,2508901,MAMANGUAPE
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25011,11ª REGIÃO,250900,2509008,MANAIRA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25014,14ª REGIÃO,250905,2509057,MARCACAO
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25001,1ª REGIÃO MATA ATLÂNTICA,250910,2509107,MARI
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25010,10ª REGIÃO,250915,2509156,MARIZOPOLIS
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25016,16ª REGIÃO,250920,2509206,MASSARANDUBA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25014,14ª REGIÃO,250930,2509305,MATARACA
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25003,3ª REGIÃO,250933,2509339,MATINHAS
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25008,8ª REGIÃO,250937,2509370,MATO GROSSO
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25006,6ª REGIÃO,250939,2509396,MATUREIA
NORDESTE,PB,2503,MACRORREGIAO I - JOAO PESSOA,25012,12ª REGIÃO,250940,2509404,MOGEIRO
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25003,3ª REGIÃO,250950,2509503,MONTADAS
NORDESTE,PB,2501,MACRORREGIAO III - SERTAO/ALTO SERTAO,25009,9ª REGIÃO,250960,2509602,MONTE HOREBE
NORDESTE,PB,2502,MACRORREGIAO II - CAMPINA GRANDE,25005,5ª REGIÃO,250970,2509701,MONTEIRO
